,Shape,Shape_count
58425,triangle,6268
58426,triangle,6268
58427,triangle,6268
58428,triangle,6268
58429,triangle,6268
58430,triangle,6268
58431,unknown,4359
58432,unknown,4359
58433,unknown,4359
58434,unknown,4359
58435,unknown,4359
58436,unknown,4359
58437,fireball,4939
58438,triangle,6268
58439,light,12895
58440,light,12895
58441,disk,3853
58442,unknown,4359
58443,light,12895
58444,oval,2881
58445,cigar,1569
58446,light,12895
58447,light,12895
58448,other,4209
58449,rectangle,1010
58450,unknown,4359
58451,disk,3853
58452,disk,3853
58453,formation,1908
58454,rectangle,1010
58455,sphere,4134
58456,light,12895
58457,light,12895
58458,changing,1517
58459,circle,5890
58460,cylinder,977
58461,egg,555
58462,flash,1025
58463,formation,1908
58464,formation,1908
58465,light,12895
58466,light,12895
58467,light,12895
58468,other,4209
58469,oval,2881
58470,triangle,6268
58471,triangle,6268
58472,triangle,6268
58473,unknown,4359
58474,circle,5890
58475,disk,3853
58476,light,12895
58477,light,12895
58478,light,12895
58479,light,12895
58480,sphere,4134
58481,oval,2881
58482,egg,555
58483,fireball,4939
58484,fireball,4939
58485,flash,1025
58486,light,12895
58487,light,12895
58488,light,12895
58489,other,4209
58490,oval,2881
58491,oval,2881
58492,sphere,4134
58493,triangle,6268
58494,unknown,4359
58495,circle,5890
58496,fireball,4939
58497,oval,2881
58498,sphere,4134
58499,unknown,4359
58500,light,12895
58501,cigar,1569
58502,cone,235
58503,fireball,4939
58504,light,12895
58505,sphere,4134
58506,sphere,4134
58507,sphere,4134
58508,triangle,6268
58509,triangle,6268
58510,triangle,6268
58511,fireball,4939
58512,changing,1517
58513,changing,1517
58514,changing,1517
58515,chevron,774
58516,cigar,1569
58517,circle,5890
58518,circle,5890
58519,circle,5890
58520,circle,5890
58521,circle,5890
58522,circle,5890
58523,circle,5890
58524,circle,5890
58525,circle,5890
58526,circle,5890
58527,circle,5890
58528,circle,5890
58529,circle,5890
58530,circle,5890
58531,circle,5890
58532,circle,5890
58533,diamond,884
58534,diamond,884
58535,disk,3853
58536,disk,3853
58537,disk,3853
58538,disk,3853
58539,disk,3853
58540,disk,3853
58541,disk,3853
58542,disk,3853
58543,disk,3853
58544,disk,3853
58545,egg,555
58546,egg,555
58547,egg,555
58548,fireball,4939
58549,fireball,4939
58550,fireball,4939
58551,fireball,4939
58552,fireball,4939
58553,fireball,4939
58554,fireball,4939
58555,fireball,4939
58556,fireball,4939
58557,fireball,4939
58558,fireball,4939
58559,fireball,4939
58560,fireball,4939
58561,fireball,4939
58562,fireball,4939
58563,fireball,4939
58564,fireball,4939
58565,flash,1025
58566,formation,1908
58567,formation,1908
58568,light,12895
58569,light,12895
58570,light,12895
58571,light,12895
58572,light,12895
58573,light,12895
58574,light,12895
58575,light,12895
58576,light,12895
58577,light,12895
58578,light,12895
58579,light,12895
58580,light,12895
58581,light,12895
58582,light,12895
58583,light,12895
58584,light,12895
58585,light,12895
58586,light,12895
58587,light,12895
58588,light,12895
58589,light,12895
58590,light,12895
58591,light,12895
58592,light,12895
58593,other,4209
58594,other,4209
58595,other,4209
58596,other,4209
58597,oval,2881
58598,oval,2881
58599,oval,2881
58600,oval,2881
58601,oval,2881
58602,rectangle,1010
58603,rectangle,1010
58604,rectangle,1010
58605,sphere,4134
58606,sphere,4134
58607,sphere,4134
58608,sphere,4134
58609,sphere,4134
58610,sphere,4134
58611,sphere,4134
58612,sphere,4134
58613,sphere,4134
58614,sphere,4134
58615,sphere,4134
58616,triangle,6268
58617,triangle,6268
58618,triangle,6268
58619,triangle,6268
58620,triangle,6268
58621,triangle,6268
58622,triangle,6268
58623,triangle,6268
58624,triangle,6268
58625,triangle,6268
58626,triangle,6268
58627,triangle,6268
58628,triangle,6268
58629,unknown,4359
58630,unknown,4359
58631,unknown,4359
58632,unknown,4359
58633,unknown,4359
58634,unknown,4359
58635,unknown,4359
58636,unknown,4359
58637,unknown,4359
58638,unknown,4359
58639,unknown,4359
58640,unknown,4359
58641,diamond,884
58642,fireball,4939
58643,flash,1025
58644,light,12895
58645,formation,1908
58646,triangle,6268
58647,light,12895
58648,changing,1517
58649,cigar,1569
58650,circle,5890
58651,circle,5890
58652,circle,5890
58653,formation,1908
58654,formation,1908
58655,light,12895
58656,light,12895
58657,light,12895
58658,light,12895
58659,light,12895
58660,other,4209
58661,other,4209
58662,sphere,4134
58663,sphere,4134
58664,triangle,6268
58665,triangle,6268
58666,unknown,4359
58667,unknown,4359
58668,fireball,4939
58669,formation,1908
58670,light,12895
58671,light,12895
58672,other,4209
58673,light,12895
58674,circle,5890
58675,fireball,4939
58676,formation,1908
58677,light,12895
58678,light,12895
58679,light,12895
58680,other,4209
58681,oval,2881
58682,oval,2881
58683,triangle,6268
58684,unknown,4359
58685,unknown,4359
58686,oval,2881
58687,fireball,4939
58688,light,12895
58689,light,12895
58690,light,12895
58691,changing,1517
58692,changing,1517
58693,changing,1517
58694,chevron,774
58695,chevron,774
58696,circle,5890
58697,circle,5890
58698,circle,5890
58699,circle,5890
58700,circle,5890
58701,circle,5890
58702,circle,5890
58703,cross,177
58704,cylinder,977
58705,disk,3853
58706,fireball,4939
58707,fireball,4939
58708,flash,1025
58709,flash,1025
58710,formation,1908
58711,formation,1908
58712,formation,1908
58713,light,12895
58714,light,12895
58715,light,12895
58716,light,12895
58717,light,12895
58718,light,12895
58719,light,12895
58720,light,12895
58721,light,12895
58722,light,12895
58723,light,12895
58724,light,12895
58725,other,4209
58726,other,4209
58727,oval,2881
58728,oval,2881
58729,oval,2881
58730,oval,2881
58731,sphere,4134
58732,triangle,6268
58733,triangle,6268
58734,triangle,6268
58735,circle,5890
58736,other,4209
58737,other,4209
58738,oval,2881
58739,unknown,4359
58740,fireball,4939
58741,formation,1908
58742,light,12895
58743,oval,2881
58744,sphere,4134
58745,sphere,4134
58746,sphere,4134
58747,light,12895
58748,sphere,4134
58749,light,12895
58750,light,12895
58751,circle,5890
58752,fireball,4939
58753,fireball,4939
58754,light,12895
58755,light,12895
58756,changing,1517
58757,light,12895
58758,chevron,774
58759,circle,5890
58760,fireball,4939
58761,other,4209
58762,oval,2881
58763,chevron,774
58764,chevron,774
58765,circle,5890
58766,circle,5890
58767,disk,3853
58768,fireball,4939
58769,light,12895
58770,light,12895
58771,light,12895
58772,light,12895
58773,light,12895
58774,rectangle,1010
58775,sphere,4134
58776,sphere,4134
58777,teardrop,560
58778,triangle,6268
58779,triangle,6268
58780,triangle,6268
58781,unknown,4359
58782,unknown,4359
58783,unknown,4359
58784,circle,5890
58785,disk,3853
58786,fireball,4939
58787,light,12895
58788,light,12895
58789,oval,2881
58790,triangle,6268
58791,unknown,4359
58792,disk,3853
58793,disk,3853
58794,oval,2881
58795,sphere,4134
58796,changing,1517
58797,changing,1517
58798,changing,1517
58799,changing,1517
58800,chevron,774
58801,chevron,774
58802,chevron,774
58803,cigar,1569
58804,circle,5890
58805,circle,5890
58806,circle,5890
58807,circle,5890
58808,circle,5890
58809,cone,235
58810,diamond,884
58811,diamond,884
58812,disk,3853
58813,disk,3853
58814,disk,3853
58815,fireball,4939
58816,fireball,4939
58817,fireball,4939
58818,fireball,4939
58819,fireball,4939
58820,fireball,4939
58821,flash,1025
58822,flash,1025
58823,formation,1908
58824,formation,1908
58825,formation,1908
58826,light,12895
58827,light,12895
58828,light,12895
58829,light,12895
58830,light,12895
58831,light,12895
58832,light,12895
58833,light,12895
58834,light,12895
58835,light,12895
58836,light,12895
58837,light,12895
58838,light,12895
58839,light,12895
58840,light,12895
58841,light,12895
58842,light,12895
58843,light,12895
58844,light,12895
58845,light,12895
58846,light,12895
58847,light,12895
58848,light,12895
58849,other,4209
58850,other,4209
58851,other,4209
58852,other,4209
58853,other,4209
58854,other,4209
58855,oval,2881
58856,oval,2881
58857,rectangle,1010
58858,sphere,4134
58859,sphere,4134
58860,sphere,4134
58861,teardrop,560
58862,triangle,6268
58863,triangle,6268
58864,triangle,6268
58865,triangle,6268
58866,triangle,6268
58867,triangle,6268
58868,triangle,6268
58869,triangle,6268
58870,unknown,4359
58871,unknown,4359
58872,unknown,4359
58873,unknown,4359
58874,unknown,4359
58875,unknown,4359
58876,unknown,4359
58877,unknown,4359
58878,unknown,4359
58879,disk,3853
58880,light,12895
58881,light,12895
58882,other,4209
58883,other,4209
58884,other,4209
58885,oval,2881
58886,oval,2881
58887,rectangle,1010
58888,triangle,6268
58889,triangle,6268
58890,triangle,6268
58891,triangle,6268
58892,flash,1025
58893,light,12895
58894,egg,555
58895,light,12895
58896,triangle,6268
58897,triangle,6268
58898,circle,5890
58899,light,12895
58900,unknown,4359
58901,light,12895
58902,oval,2881
58903,chevron,774
58904,light,12895
58905,unknown,4359
58906,triangle,6268
58907,cigar,1569
58908,light,12895
58909,triangle,6268
58910,unknown,4359
58911,light,12895
58912,circle,5890
58913,circle,5890
58914,circle,5890
58915,circle,5890
58916,circle,5890
58917,disk,3853
58918,fireball,4939
58919,fireball,4939
58920,fireball,4939
58921,flash,1025
58922,formation,1908
58923,light,12895
58924,light,12895
58925,light,12895
58926,light,12895
58927,light,12895
58928,other,4209
58929,sphere,4134
58930,sphere,4134
58931,teardrop,560
58932,cigar,1569
58933,light,12895
58934,flash,1025
58935,oval,2881
58936,triangle,6268
58937,triangle,6268
58938,unknown,4359
58939,disk,3853
58940,disk,3853
58941,unknown,4359
58942,unknown,4359
58943,light,12895
58944,cigar,1569
58945,circle,5890
58946,light,12895
58947,circle,5890
58948,diamond,884
58949,fireball,4939
58950,light,12895
58951,light,12895
58952,sphere,4134
58953,triangle,6268
58954,unknown,4359
58955,formation,1908
58956,disk,3853
58957,light,12895
58958,light,12895
58959,circle,5890
58960,light,12895
58961,light,12895
58962,other,4209
58963,oval,2881
58964,unknown,4359
58965,changing,1517
58966,formation,1908
58967,light,12895
58968,light,12895
58969,light,12895
58970,other,4209
58971,other,4209
58972,sphere,4134
58973,sphere,4134
58974,triangle,6268
58975,changing,1517
58976,disk,3853
58977,fireball,4939
58978,fireball,4939
58979,other,4209
58980,other,4209
58981,triangle,6268
58982,triangle,6268
58983,circle,5890
58984,fireball,4939
58985,fireball,4939
58986,light,12895
58987,unknown,4359
58988,fireball,4939
58989,unknown,4359
58990,oval,2881
58991,fireball,4939
58992,fireball,4939
58993,fireball,4939
58994,light,12895
58995,other,4209
58996,cylinder,977
58997,light,12895
58998,circle,5890
58999,light,12895
59000,circle,5890
59001,circle,5890
59002,circle,5890
59003,circle,5890
59004,light,12895
59005,sphere,4134
59006,triangle,6268
59007,triangle,6268
59008,unknown,4359
59009,unknown,4359
59010,triangle,6268
59011,circle,5890
59012,formation,1908
59013,circle,5890
59014,circle,5890
59015,diamond,884
59016,oval,2881
59017,triangle,6268
59018,diamond,884
59019,light,12895
59020,teardrop,560
59021,circle,5890
59022,sphere,4134
59023,triangle,6268
59024,oval,2881
59025,sphere,4134
59026,fireball,4939
59027,fireball,4939
59028,fireball,4939
59029,formation,1908
59030,light,12895
59031,light,12895
59032,light,12895
59033,rectangle,1010
59034,light,12895
59035,rectangle,1010
59036,triangle,6268
59037,triangle,6268
59038,circle,5890
59039,oval,2881
59040,triangle,6268
59041,unknown,4359
59042,unknown,4359
59043,circle,5890
59044,disk,3853
59045,light,12895
59046,light,12895
59047,light,12895
59048,unknown,4359
59049,cigar,1569
59050,light,12895
59051,light,12895
59052,light,12895
59053,circle,5890
59054,light,12895
59055,circle,5890
59056,oval,2881
59057,unknown,4359
59058,circle,5890
59059,circle,5890
59060,light,12895
59061,flash,1025
59062,circle,5890
59063,circle,5890
59064,circle,5890
59065,disk,3853
59066,formation,1908
59067,formation,1908
59068,fireball,4939
59069,other,4209
59070,light,12895
59071,other,4209
59072,triangle,6268
59073,cylinder,977
59074,formation,1908
59075,formation,1908
59076,triangle,6268
59077,circle,5890
59078,sphere,4134
59079,cone,235
59080,triangle,6268
59081,triangle,6268
59082,triangle,6268
59083,light,12895
59084,disk,3853
59085,light,12895
59086,sphere,4134
59087,unknown,4359
59088,circle,5890
59089,circle,5890
59090,circle,5890
59091,light,12895
59092,light,12895
59093,light,12895
59094,sphere,4134
59095,oval,2881
59096,oval,2881
59097,diamond,884
59098,light,12895
59099,other,4209
59100,unknown,4359
59101,triangle,6268
59102,triangle,6268
59103,triangle,6268
59104,unknown,4359
59105,cigar,1569
59106,circle,5890
59107,diamond,884
59108,fireball,4939
59109,formation,1908
59110,formation,1908
59111,light,12895
59112,light,12895
59113,oval,2881
59114,oval,2881
59115,rectangle,1010
59116,triangle,6268
59117,unknown,4359
59118,unknown,4359
59119,unknown,4359
59120,formation,1908
59121,light,12895
59122,triangle,6268
59123,rectangle,1010
59124,sphere,4134
59125,triangle,6268
59126,circle,5890
59127,diamond,884
59128,fireball,4939
59129,light,12895
59130,light,12895
59131,light,12895
59132,light,12895
59133,light,12895
59134,light,12895
59135,other,4209
59136,other,4209
59137,unknown,4359
59138,fireball,4939
59139,other,4209
59140,formation,1908
59141,light,12895
59142,fireball,4939
59143,light,12895
59144,triangle,6268
59145,light,12895
59146,light,12895
59147,cigar,1569
59148,circle,5890
59149,circle,5890
59150,diamond,884
59151,fireball,4939
59152,fireball,4939
59153,fireball,4939
59154,fireball,4939
59155,formation,1908
59156,light,12895
59157,other,4209
59158,sphere,4134
59159,triangle,6268
59160,triangle,6268
59161,circle,5890
59162,formation,1908
59163,light,12895
59164,light,12895
59165,fireball,4939
59166,light,12895
59167,light,12895
59168,other,4209
59169,rectangle,1010
59170,sphere,4134
59171,rectangle,1010
59172,diamond,884
59173,formation,1908
59174,formation,1908
59175,sphere,4134
59176,formation,1908
59177,cigar,1569
59178,chevron,774
59179,fireball,4939
59180,sphere,4134
59181,sphere,4134
59182,sphere,4134
59183,sphere,4134
59184,sphere,4134
59185,sphere,4134
59186,triangle,6268
59187,circle,5890
59188,light,12895
59189,unknown,4359
59190,unknown,4359
59191,circle,5890
59192,circle,5890
59193,circle,5890
59194,circle,5890
59195,circle,5890
59196,circle,5890
59197,circle,5890
59198,circle,5890
59199,diamond,884
59200,disk,3853
59201,disk,3853
59202,disk,3853
59203,fireball,4939
59204,fireball,4939
59205,fireball,4939
59206,formation,1908
59207,light,12895
59208,light,12895
59209,light,12895
59210,light,12895
59211,light,12895
59212,light,12895
59213,light,12895
59214,light,12895
59215,other,4209
59216,other,4209
59217,other,4209
59218,oval,2881
59219,teardrop,560
59220,triangle,6268
59221,triangle,6268
59222,triangle,6268
59223,triangle,6268
59224,triangle,6268
59225,unknown,4359
59226,unknown,4359
59227,light,12895
59228,light,12895
59229,light,12895
59230,unknown,4359
59231,unknown,4359
59232,circle,5890
59233,diamond,884
59234,disk,3853
59235,flash,1025
59236,changing,1517
59237,unknown,4359
59238,unknown,4359
59239,circle,5890
59240,cigar,1569
59241,fireball,4939
59242,triangle,6268
59243,other,4209
59244,changing,1517
59245,changing,1517
59246,disk,3853
59247,fireball,4939
59248,fireball,4939
59249,oval,2881
59250,circle,5890
59251,disk,3853
59252,flash,1025
59253,formation,1908
59254,light,12895
59255,sphere,4134
59256,unknown,4359
59257,circle,5890
59258,unknown,4359
59259,light,12895
59260,fireball,4939
59261,fireball,4939
59262,fireball,4939
59263,formation,1908
59264,light,12895
59265,light,12895
59266,other,4209
59267,unknown,4359
59268,other,4209
59269,oval,2881
59270,fireball,4939
59271,formation,1908
59272,formation,1908
59273,light,12895
59274,light,12895
59275,light,12895
59276,triangle,6268
59277,disk,3853
59278,cigar,1569
59279,cigar,1569
59280,circle,5890
59281,flash,1025
59282,flash,1025
59283,light,12895
59284,light,12895
59285,light,12895
59286,other,4209
59287,other,4209
59288,rectangle,1010
59289,sphere,4134
59290,triangle,6268
59291,unknown,4359
59292,unknown,4359
59293,light,12895
59294,light,12895
59295,other,4209
59296,unknown,4359
59297,triangle,6268
59298,changing,1517
59299,circle,5890
59300,cylinder,977
59301,disk,3853
59302,disk,3853
59303,fireball,4939
59304,flash,1025
59305,light,12895
59306,light,12895
59307,light,12895
59308,light,12895
59309,light,12895
59310,light,12895
59311,light,12895
59312,light,12895
59313,other,4209
59314,other,4209
59315,other,4209
59316,other,4209
59317,other,4209
59318,other,4209
59319,sphere,4134
59320,triangle,6268
59321,triangle,6268
59322,unknown,4359
59323,unknown,4359
59324,circle,5890
59325,formation,1908
59326,light,12895
59327,disk,3853
59328,formation,1908
59329,other,4209
59330,flash,1025
59331,light,12895
59332,diamond,884
59333,triangle,6268
59334,light,12895
59335,cigar,1569
59336,cigar,1569
59337,circle,5890
